# X,Y,Z,error,cx_i,cy_i
-2.211765795146998244e+03,-1.203358458538892819e+03,1.124167209877861673e+01,4.537121330640820349e-01,1.720904392764857960e+02,1.333913537117903843e+03,1.571719242902208293e+02,9.819597701149425575e+02,nan,nan,3.109676767676767781e+02,1.131919469928644276e+03
-1.817065993303005371e+03,-9.986685829923026176e+02,4.240564077903895850e+02,5.182143544495967369e-01,1.731366574330563139e+02,1.225980326025857266e+03,1.360992196209587632e+02,9.479920920201293484e+02,4.550398572278405709e+02,9.630240728692257335e+02,nan,nan
-1.967976555102636894e+03,-7.433922969168759209e+02,3.109325553276394203e+02,5.851445908553771780e-01,1.749805890227576981e+02,1.139957620211898984e+03,1.160405727923627666e+02,8.360302663438257014e+02,4.059242627345844312e+02,8.499211977935382265e+02,nan,nan
-2.138558728306693865e+03,-8.322754400064574156e+02,1.314783254890188857e+02,2.446958582482574307e-01,1.760997697620875044e+02,1.190934925864909474e+03,1.259001677852348990e+02,8.569915572232645218e+02,3.310263605442177095e+02,9.060772806507844734e+02,nan,nan
-1.733434907098697067e+03,-1.137281118307171255e+03,4.744056944340613313e+02,5.479134960884352035e-01,1.761129587155963350e+02,1.276022621423818919e+03,1.521606367583212602e+02,1.010050929668552953e+03,nan,nan,4.969931722689075855e+02,1.140855311355311414e+03
-1.786098458052592605e+03,-1.275960937223575911e+03,3.970515397011049004e+02,3.164386934218655356e-01,1.771035332785538117e+02,1.337074477747502215e+03,1.659674378748928802e+02,1.055029380902413322e+03,nan,nan,4.859731318219983223e+02,1.198013157894736878e+03
-2.073104078747887797e+03,-7.813445997131539116e+02,1.978229625061707395e+02,5.168785034331118133e-01,1.771505312868949318e+02,1.166009129213483220e+03,1.218594377510040090e+02,8.419734585545120353e+02,3.611183431952662772e+02,8.780532608695651788e+02,nan,nan
-1.738907006063870995e+03,-1.224259122446411766e+03,4.520176833977222941e+02,7.279576633546188669e-01,1.771973544973544961e+02,1.312965020576131792e+03,1.609384105960265003e+02,1.042005747126436745e+03,nan,nan,5.020132867132867318e+02,1.179012241775057419e+03
-2.046743731103858863e+03,-9.806047919134863378e+02,1.915250744007084052e+02,7.475688176691906994e-01,1.772643211547135706e+02,1.239174513673526917e+03,1.400797546012269947e+02,9.188972904851922294e+02,3.589784565916398833e+02,9.709124487004104367e+02,nan,nan
-1.987115410786299890e+03,-8.182370133606619902e+02,2.685219098366230810e+02,3.528942603140103884e-01,1.791694711538461604e+02,1.172086227077643343e+03,nan,nan,3.941173913043478478e+02,8.889598370197904842e+02,3.639869721473494906e+02,9.760415944540727651e+02
-1.953237515986179687e+03,-1.097520547806861941e+03,2.519142109963948712e+02,4.860293299684795287e-01,1.799416058394160700e+02,1.278000000000000000e+03,1.540219573400250965e+02,9.690373665480426553e+02,3.921093189964157659e+02,1.024038967136150177e+03,nan,nan
-1.725865868308431345e+03,-9.575455002486736475e+02,5.000450616820175469e+02,6.240991614385946740e-01,1.800928914086349835e+02,1.199949855907781057e+03,1.391422440220723615e+02,9.407951183431952131e+02,5.000472193074501774e+02,9.389752839011356400e+02,nan,nan
-1.699615037602382017e+03,-1.157169114248498090e+03,4.748114542956982973e+02,5.366780225142439020e-01,1.860355466130114053e+02,1.283038863976083803e+03,1.641115767417496158e+02,1.019008985879332499e+03,nan,nan,5.159041000694927561e+02,1.149053818181818087e+03
-1.915906678673595934e+03,-6.379161879109151414e+02,3.507705688279898482e+02,9.237788703547887836e-01,1.860403100775193934e+02,1.096032145960034768e+03,1.131205128205128148e+02,7.979164750957854721e+02,4.369368088467614371e+02,7.979461279461279446e+02,nan,nan
-1.996575113892421768e+03,-8.020643450301525945e+02,2.386880606066072801e+02,3.410784815436930795e-01,1.869333333333333371e+02,1.167969597370583415e+03,1.328949704142011967e+02,8.550437890974084212e+02,nan,nan,3.609313599313599070e+02,9.659222506393862204e+02
-2.139512703476925708e+03,-1.026889000908589651e+03,5.424240192701745400e+01,1.887961988592379292e-01,1.889389788293897823e+02,1.265892395982783455e+03,1.582286758732737724e+02,9.239540493968983128e+02,nan,nan,3.279048102981029729e+02,1.055959981386691425e+03
-2.270631260257293434e+03,-8.193729702028571182e+02,-3.600035531042196624e+01,3.321257499336689456e-01,1.890608886450905004e+02,1.201035430224150332e+03,1.401736441484300713e+02,8.409495747266099670e+02,nan,nan,2.591511683357176707e+02,9.579603784742755579e+02
-1.757765619772862010e+03,-1.127781165249350352e+03,4.078097081069914225e+02,5.865978341125667184e-01,1.900105540897097569e+02,1.275954517133956415e+03,1.668841145833333428e+02,1.000022594142259436e+03,4.781463114754098456e+02,1.031045385779122626e+03,nan,nan
-1.807717705534751985e+03,-7.439647596600241286e+02,4.064973850084120954e+02,2.488548374448578127e-01,1.950776293823038259e+02,1.127044642857142890e+03,1.351648139197679939e+02,8.459314359637775169e+02,4.800415647921760183e+02,8.449947460595446955e+02,nan,nan
-2.090059112462698067e+03,-1.328087658125708685e+03,2.724783054785838488e+01,2.496661330015896851e-01,1.960112359550561791e+02,1.377004156275976811e+03,1.929256812551610381e+02,1.031094558429973176e+03,3.279926238145416164e+02,1.148984875983061102e+03,nan,nan
